,crew,id
14678,['Antonello Grimaldi'],22274
14679,['Paul Morrissey'],4579
14680,['Robert Bresson'],32097
14681,['Peter Brosens'],83430
14682,['Tay Garnett'],13634
14683,['Mircea Veroiu'],144089
14684,['Mark Rosman'],40229
14685,['Guillaume Ivernel'],10800
14686,[],277622
14687,['Benny Chan'],25676
14688,['Peter Yates'],44941
14689,['Radu Mihaileanu'],25205
14690,[],17602
14691,['Robert Baca'],14981
14692,['Philippe Muyl'],45699
14693,['Richard Eyre'],17606
14694,['Franck Khalfoun'],25594
14695,['Isaac Florentine'],25602
14696,['Neil Hardwick'],40660
14697,['Nahid Persson Sarvestani'],101376
14698,['Terence Davies'],49956
14699,['Marcel Pagnol'],43844
14700,['Natasha Arthy'],15930
14701,['Sacha Guitry'],65642
14702,['Ritwik Ghatak'],86303
14703,['Claude Autant-Lara'],63771
14704,['Michael Curtiz'],52229
14705,['Thomas Langmann'],2395
14706,['Na Hong-jin'],13855
14707,['Randy Olson'],21153
14708,['Arnaud Desplechin'],83994
14709,['Joe Swanberg'],5761
14710,['Mike Leigh'],57978
14711,['Mike Leigh'],23999
14712,['Nagisa Ōshima'],42720
14713,['Jack Perez'],17911
14714,['Katarzyna Roslaniec'],32559
14715,['Vinko Möderndorfer'],253476
14716,['John R. Cherry III'],69061
14717,['Larry Roemer'],13382
14718,['Ron Oliver'],13358
14719,['Sam Taylor-Johnson'],33511
14720,['Ben Niles'],27182
14721,['Oliver Hodge'],29110
14722,['Mark A. Lewis'],23410
14723,['Jukka Kärkkäinen'],266740
14724,['Ben Ramsey'],22164
14725,['Isaac Florentine'],15255
14726,['Steve Boyum'],71885
14727,['Rajkumar Hirani'],20453
14728,['Martin Asphaug'],108573
14729,['Erik Poppe'],16095
14730,['Kunal Kohli'],4253
14731,['Henry Cornelius'],43346
14732,['Paul Newman'],40083
14733,['Gérard Oury'],61864
14734,['Michael Lindsay-Hogg'],59390
14735,['Scott Stewart'],22894
14736,['Howard Hawks'],15807
14737,['Sam Taylor'],85507
14738,['Cecil B. DeMille'],72241
14739,['Fritz Lang'],22404
14740,['Sebastián Silva'],27567
14741,['Dan Pița'],147692
14742,['Martin Campbell'],41787
14743,['Noah Stern'],106482
14744,['Horatiu Malaele'],26752
14745,['Blake Edwards'],48609
14746,[],251281
14747,['Yuthlert Sippapak'],160266
14748,"[""Dean O'Flaherty""]",21033
14749,['Bo Zenga'],23988
14750,['Paul Wilmshurst'],186129
14751,['Vincent J. Donehue'],51120
14752,['Yoshiaki Kawajiri'],21453
14753,['Giovanni Pastrone'],5153
14754,['Michael Curtiz'],17836
14755,['Teruo Ishii'],51429
14756,['Charles Vidor'],32130
14757,['William A. Seiter'],126083
14758,['Peter Flinth'],13522
14759,['Kihachi Okamoto'],47370
14760,['Boris Acosta'],31156
14761,['Michael Findlay'],84104
14762,['Susan Buice'],46336
14763,['Tom Vaughan'],27569
14764,['Kari Väänänen'],62775
14765,['Wesley Ruggles'],120109
14766,['Nikolai Müllerschön'],8349
14767,['Mario Camus'],75877
14768,['Josef von Sternberg'],43891
14769,['Kristopher Belman'],33295
14770,['David M. Rosenthal'],29501
14771,['Michael Blieden'],16453
14772,['Mark Steven Johnson'],13477
14773,['Martin Campbell'],12201
14774,['Quentin Lee'],47554
14775,['James Tinling'],33395
14776,['Robert Wiene'],2974
14777,['Johnnie To'],14016
14778,['Víctor Erice'],94706
14779,['Christopher Smith'],26466
14780,['Ademir Kenović'],49807
14781,['William Friedkin'],99749
14782,['Larry Cohen'],79509
14783,['Anthony Mann'],46623
14784,['Alfred E. Green'],52863
14785,['Gilbert Cates'],92283
14786,['Tomoharu Katsumata'],42137
14787,['Glenn Ficarra'],8952
14788,['Kevin Sullivan'],40724
14789,['Terrence Martin'],33159
14790,['Jiang Xiao'],26137
14791,['Barry Primus'],71825
14792,['Mark L. Lester'],103201
14793,['Alexander Sokurov'],98246
14794,['George Stevens'],33630
14795,['Gregory Greene'],51675
14796,[],281287
14797,['Mick Jackson'],33602
14798,['Rémi Bezançon'],12169
14799,['Doris Dörrie'],252407
14800,['Henry Koster'],43333
14801,['Robert Klane'],42212
14802,['David Miller'],33728
14803,['Cheryl Hines'],27989
14804,['Ti West'],25983
14805,['Michael Curtiz'],42683
14806,['Anil Sharma'],271677
14807,['Radhika Rao'],46423
14808,['Andrea Arnold'],24469
14809,['Aditya Chopra'],11518
14810,['Veit Helmer'],7344
14811,['Özer Kiziltan'],4887
14812,['Srđan Dragojević'],51022
14813,['Tobe Hooper'],31578
14814,['Wong Jing'],18670
14815,['Rodney Gibbons'],25293
14816,['Rodney Gibbons'],59013
14817,['Garry Marshall'],32856
14818,['Joe Johnston'],7978
14819,['Jonas Barnes'],60086
14820,['Martin Scorsese'],11324
14821,['Rodney Gibbons'],90052
14822,['Rodney Gibbons'],81382
14823,['Lucrecia Martel'],8898
14824,['Chris Chan Lee'],183946
14825,['James Dodson'],17334
14826,['Rick Jacobson'],26715
14827,['Tatia Rosenthal'],19311
14828,['Neil Jordan'],38448
14829,['Justin Hardy'],45988
14830,['Philippe Martinez'],20047
14831,['Klaus Härö'],55522
14832,['Éric Rohmer'],81399
14833,['Adrian Shergold'],13949
14834,['Daniel Alfredson'],24253
14835,['Peter Sunde'],15324
14836,['Chris Columbus'],32657
14837,['Kevin Smith'],23742
14838,['Tony Richardson'],36457
14839,['Mike Clattenburg'],27561
14840,['Roman Polanski'],11439
14841,['Blake Edwards'],42586
14842,['Tomm Moore'],26963
14843,['Lee Toland Krieger'],32868
14844,['Stanley Kramer'],30298
14845,['Brian Levant'],23172
14846,['Bob Gosse'],30128
14847,['John Cromwell'],29381
14848,['Henry Hathaway'],42295
14849,['Jeb Stuart'],41894
14850,['Marcel Carné'],67736
14851,['Russell Mulcahy'],25950
14852,['Adam Salky'],32124
14853,['Alejandro Amenábar'],26428
14854,['George Pal'],56931
14855,['Anees Bazmee'],12273
14856,['Katherine Dieckmann'],22805
14857,['Jaffar Mahmood'],79519
14858,['Derek Yee Tung-Sing'],20083
14859,['Gary Yates'],29388
14860,['Patrick Alessandrin'],15357
14861,['Jeff Crook'],20406
14862,['David Betances'],22166
14863,['Anastasia Lapsui'],408956
14864,['Mike Bonanno'],18489
14865,['Armand Lohikoski'],120280
14866,['Steve Barron'],19962
14867,['Breck Eisner'],29427
14868,['Lasse Hallström'],22971
14869,['Lixin Fan'],45576
14870,['Michael Lembeck'],23023
14871,['Terence Davies'],29785
14872,['Peter Watkins'],63195
14873,['Aleksandr Seryj'],20871
14874,['Franck Vestiel'],14235
14875,['James Bonner'],71370
14876,"[""Billy O'Brien""]",25967
14877,['Luis Piedrahita'],5595
14878,['Philippe Aractingi'],32092
14879,['Jaume Balagueró'],10664
14880,['Ti West'],28739
14881,['Tommy Wiseau'],17473
14882,['Jeff Lew'],200664
14883,['Matti Kassila'],224642
14884,['Mikko Niskanen'],117499
14885,['Leif Erlsboe'],174748
14886,['Karan Johar'],26022
14887,['Tim Burton'],12155
14888,['Stéphane Aubier'],40623
14889,['Paul Greengrass'],22972
14890,['William A. Wellman'],119819
14891,['Malcolm Venville'],29182
14892,['Anthony Mann'],17277
14893,['Scandar Copti'],24424
14894,['Pierre Morel'],26389
14895,['Anthony Mann'],61880
14896,['Ken Russell'],31515
14897,['Steve Rash'],20618
14898,['Milan Konjević'],28925
14899,['Oliver Parker'],23488
14900,['Bill Forsyth'],26771
14901,['J. Lee Thompson'],43012
14902,['Noah Baumbach'],27583
14903,['Larry Peerce'],6883
14904,['Antoine Fuqua'],26390
14905,['Jim Field Smith'],34016
14906,['Daniel Barber'],25941
14907,['Kerry Anne Mullaney'],34195
14908,['Rawson Marshall Thurber'],20471
14909,['Gina Kim'],18514
14910,['Allen Coulter'],23169
14911,['Song Hae-sung'],18704
14912,['Larry Clark'],12718
14913,['John Llewellyn Moxey'],15360
14914,['Tero Molin'],19969
14915,['Shirley Clarke'],85521
14916,['Mario Van Peebles'],36233
14917,['Louis Morneau'],16763
14918,['Fabrice Du Welz'],16350
14919,['J.T. Petty'],15846
14920,['Olivier Marchal'],14765
14921,['Adam Green'],44363
14922,['William Keighley'],94182
14923,['Kevin Hamedani'],34592
14924,['Adam Bhala Lough'],26430
14925,['Tetsuro Animo'],59719
14926,['Sergio Martino'],30903
14927,['Jack Sholder'],26623
14928,['Mikko Niskanen'],55412
14929,['Ingmar Bergman'],48145
14930,['George A. Romero'],29426
14931,['Teuvo Tulio'],217632
14932,['Mikko Niskanen'],195204
14933,['Chris Shadley'],34335
14934,['Marty Callner'],16239
14935,['Lloyd Bacon'],80196
14936,['Paul Morrison'],31299
14937,['Rick Famuyiwa'],34563
14938,['Andy Tennant'],27573
14939,['Alex De Rakoff'],32678
14940,['Tim Blake Nelson'],12834
14941,['Sebastian Gutierrez'],31723
14942,['Havana Marking'],24225
14943,['Gordon Douglas'],49508
14944,['Buddy Giovinazzo'],26558
14945,['Dario Argento'],15483
14946,['Charles Reisner'],31678
14947,['Harry Bromley Davenport'],45921
14948,['Joel Bergvall'],33788
14949,['David A. Prior'],5753
14950,['Compton Bennett'],43495
14951,['Paolo Cavara'],32688
14952,['Michael Curtiz'],24973
14953,['Chester Erskine'],42342
14954,['Thornton Freeland'],168171
14955,['John Lemont'],80595
14956,['William Klein'],66953
14957,['Philipp Stölzl'],16436
14958,['Miguel Sapochnik'],31867
14959,['Ted Kotcheff'],42451
14960,['Richard Brooks'],43138
14961,['Anthony Quinn'],4933
14962,['Teuvo Tulio'],264241
14963,['Christian Alvart'],28355
14964,['Mark Region'],64104
14965,['Tom Donahue'],194931
14966,['Rakeysh Omprakash Mehra'],20027
14967,['Jacques Perrin'],36970
14968,['Kabir Khan'],19616
14969,['Kevin Heffernan'],34423
14970,['Sergio Martino'],69872
14971,['Dan Mintz'],20216
14972,['Steve Pink'],23048
14973,['Atom Egoyan'],28211
14974,['Uwe Boll'],30779
14975,['Paul Morrissey'],89199
14976,['Javor Gardev'],19152
14977,['Clarence Brown'],38687
14978,['Bong Joon-ho'],30018
14979,['Chris Sanders'],10191
14980,['Phil Roman'],22582
14981,['Asghar Farhadi'],37181
14982,['Lee Joon-ik'],45035
14983,['Adam Jay Epstein'],15544
14984,['Pablo Proenza'],24874
14985,['Sam Jaimes'],51330
14986,['John Hyams'],28510
14987,['Shaad Ali'],11763
14988,['Roy William Neill'],33421
14989,['Costa-Gavras'],48336
14990,['Wolfgang Murnberger'],21467
14991,['Jed Weintrob'],24499
14992,['Nia Vardalos'],20825
14993,['Astra Taylor'],16190
14994,['Minoru Ohara'],109572
14995,['Nobuhiro Suwa'],52637
14996,['Hirokazu Koreeda'],25053
14997,['Juan Antonio Bardem'],104607
14998,['Wolfgang Murnberger'],10469
14999,['Paul Harather'],11122
15000,['Jean-Pierre Jeunet'],27936
15001,['Louis Leterrier'],18823
15002,['Lee Bennett Sobel'],196328
15003,['François Bouvier'],213845
15004,['Albert Lamorisse'],15382
15005,['Gabriel Cowan'],31196
15006,['Juraj Herz'],18352
15007,['Peter Stebbings'],34769
15008,['Linas Phillips'],39830
15009,['Shashilal K. Nair'],132744
15010,['Pasupuleti Krishna Vamsi'],161179
15011,['Stephen Poliakoff'],35939
15012,['Matthew Vaughn'],23483
15013,['Ulrik Imtiaz Rolfsen'],16686
15014,['Morten Tyldum'],15973
15015,['Aziz Mirza'],4252
15016,['Oliver Hirschbiegel'],16759
15017,['Delmer Daves'],43008
15018,['Lloyd Bacon'],184741
15019,['Philippe Mora'],57124
15020,['Rakesh Roshan'],93519
15021,['Shawn Levy'],35056
15022,['Stuart Gordon'],47090
15023,['Saul Blinkoff'],13417
15024,['Adrian Hoven'],39931
15025,['William Friedkin'],24429
15026,['Agnieszka Wojtowicz-Vosloo'],36419
15027,['Gregory Mackenzie'],22419
15028,['Henry Koster'],43327
15029,['George Marshall'],76568
15030,[],40855
15031,['Michael Landon Jr.'],22488
15032,[],49131
15033,['Mark Goffman'],35207
15034,['Mervyn LeRoy'],42669
15035,['Johan Renck'],18273
15036,['Yôhei Fukuda'],37223
15037,['Clyde Bruckman'],53522
15038,['Lloyd Bacon'],39459
15039,['Jake Goldberger'],35689
15040,['Omar Majeed'],166375
15041,['Michael Feifer'],34784
15042,['Joonas Berghäll'],52903
15043,['Javier Fesser'],8980
15044,['François Ozon'],11801
15045,['Kevin Booth'],25572
15046,['Joey Stewart'],34583
15047,['Michael Lander'],11761
15048,['Mack Sennett'],22943
15049,['Floria Sigismondi'],27586
15050,['Jamie King'],15323
15051,['Gaspar Noé'],1568
15052,['Pier Paolo Pasolini'],48688
15053,['Peter Greenaway'],33226
15054,['Cătălin Mitulescu'],96010
15055,['Edward L. Cahn'],27179
15056,['Lionel Delplanque'],11303
15057,['Andrew Lau'],18426
15058,['Te-Sheng Wei'],19939
15059,['Akira Kurosawa'],36916
15060,['Veikko Aaltonen'],145902
15061,['Ian Poitier'],79924
15062,['Gabriel Bologna'],116983
15063,['Akira Kurosawa'],17988
15064,['Russell Mulcahy'],26178
15065,['Fred Durst'],19587
15066,['Dilip Mehta'],68987
15067,['Audrey Ewell'],36124
15068,['Paul Etheredge'],20781
15069,['Gabriel Pascal'],31561
15070,['Hans Weingartner'],1912
15071,['Val Guest'],35002
15072,['Don Hahn'],47813
15073,['Tim Fywell'],14766
15074,['José Quintero'],36731
15075,['Gavin Maxwell'],141714
15076,[],19401
15077,['Adrian Pennick'],31869
15078,['Eric Till'],26186
15079,['Raoul Walsh'],55236
15080,['Neil LaBute'],34803
15081,['Nicolas Winding Refn'],37861
15082,['Andrew V. McLaglen'],47808
15083,['Thor Freudenthal'],33217
15084,['Anthony Fabian'],29989
15085,['K. S. Adiyaman'],90634
15086,['Anatole Litvak'],26380
15087,['Charles Walters'],43326
15088,['Norman Taurog'],44747
15089,['Lance Comfort'],102419
15090,['Michael Anderson'],228444
15091,['Brett Harvey'],36443
15092,['Anatole Litvak'],4461
15093,['Luca Guadagnino'],41110
15094,['Stephen Cragg'],31687
15095,['Sandra Goldbacher'],20497
15096,['Steve Jacobs'],12411
15097,['Gerald Peary'],86097
15098,['Jean-Luc Godard'],25832
15099,['Daryl Duke'],25338
15100,['Beth Schacter'],20478
15101,['Danis Tanović'],17960
15102,['Howard E. Baker'],33427
15103,['Clare Kilner'],23568
15104,['Yorgos Lanthimos'],38810
15105,['Michael Winterbottom'],12408
15106,['Lu Chuan'],21345
15107,['William Wesley'],40168
15108,['Walerian Borowczyk'],44132
15109,['R.D. Robb'],37857
15110,['Nils Wåhlin'],33784
15111,['Leigh Scott'],45663
15112,['Nobuhiko Ôbayashi'],129689
15113,['Nobuhiko Ôbayashi'],178736
15114,['Jonathan Mossek'],35656
15115,['Takeshi Kitano'],30427
15116,['Takeshi Kitano'],12166
15117,['Wes Llewellyn'],33501
15118,['Fredrik Gertten'],36325
15119,['Charles Walters'],43381
15120,['Sylvain White'],34813
15121,['Mike Million'],33215
15122,['Isao Takahata'],21036
15123,['Julie Anne Robinson'],35690
15124,['Paul Nicholas'],18406
15125,['Jay Duplass'],39053
15126,['Tom Six'],37169
15127,['Cecil B. DeMille'],24805
15128,['Michael Curtiz'],43517
15129,['Chang Tso-chi'],176651
15130,['Chang Tso-chi'],121036
15131,['Phil Karlson'],42476
15132,['Richard Boleslawski'],111310
15133,['Banksy'],39452
15134,['Peter Glenville'],94917
15135,['Yasuharu Hasebe'],107643
15136,['Yasuharu Hasebe'],64651
15137,['Julia Sweeney'],40594
15138,['Jean Yarbrough'],23104
15139,['Andrew L. Stone'],37605
15140,['Richard Thorpe'],91727
15141,['Carol Reed'],41597
15142,['Elia Kazan'],62727
15143,['Arthur Hiller'],25385
15144,['Yasuharu Hasebe'],64576
15145,['Michael J. Bassett'],32985
15146,['Rouben Mamoulian'],44399
15147,['Jon Favreau'],10138
15148,['Samuel Maoz'],32084
15149,['Edwin L. Marin'],42191
15150,['John Harlow'],190906
15151,['Joonas Neuvonen'],45615
15152,['Tom Dey'],38579
15153,['Jorma Taccone'],37931
15154,['Stephen Milburn Anderson'],27004
15155,['Philippe Haïm'],10870
15156,['Nonzee Nimibutr'],54117
15157,['Coline Serreau'],4180
15158,"[""Radivoje 'Raša' Andrić""]",55135
15159,['Mamoru Oshii'],15877
15160,['Claude Chabrol'],72272
15161,['Abdellatif Kechiche'],1549
15162,['Volker Schlöndorff'],10171
15163,['Bob Clark'],38996
15164,['Bo Widerberg'],25699
15165,['Johnnie To'],18899
15166,['Ning Hao'],45380
15167,['Erin Berry'],48587
15168,['Roy Del Ruth'],198600
15169,['Hubert Cornfield'],36760
15170,['Takeshi Kitano'],39767
15171,['Harvey Glazer'],17005
15172,['John Maringouin'],26694
15173,['Alberto Cardone'],126421
15174,['Sam Newfield'],121351
15175,['Peter Berg'],37178
15176,['Yôji Yamada'],125271
15177,['Dagur Kári'],5178
15178,['Ivan Engler'],34069
15179,['Samuel Bayer'],23437
15180,['Chris Morris'],37495
15181,['Nobuhiro Yamashita'],145217
15182,['Sydney Pollack'],42217
15183,['Christian Molina'],19173
15184,['Dan Merchant'],42910
15185,['William Phillips'],43090
15186,['Roger Kumble'],35169
15187,['Michael Winterbottom'],41116
15188,['Yosuke Fujita'],25659
15189,['Janus Metz Pedersen'],37828
15190,['Frank Borzage'],38726
15191,['Barry Levinson'],36950
15192,['Barnaby Thompson'],37565
15193,['J Blakeson'],38542
15194,['William Friedkin'],12219
15195,['Keisuke Toyoshima'],76822
15196,['Ridley Scott'],20662
15197,['Maurice Pialat'],31345
15198,['Aku Louhimies'],21245
15199,['Saara Cantell'],60677
15200,['Ray Ashley'],52620
15201,['Gareth Evans'],34626
15202,['Peter R. Hunt'],47737
15203,['Daniel Mann'],28575
15204,['Mads Brügger'],52249
15205,['John Hough'],51442
15206,['Yasujirō Ozu'],89462
15207,['Ronald Neame'],66022
15208,['Delmer Daves'],38697
15209,['Cory McAbee'],37511
15210,['Donato Rotunno'],21794
15211,['Doug Pray'],36432
15212,['Paresh Mokashi'],35572
15213,['Eric Till'],106813
15214,['Eric Bana'],20311
15215,['Morgan Dews'],81589
15216,['Jean-Stéphane Sauvaire'],8929
15217,['Johnnie To'],7346
15218,['Fritz Lang'],28894
15219,['Alexander Sokurov'],44513
15220,['Michael Schultz'],23050
15221,['Gael García Bernal'],96287
15222,['Yoo Ha'],23538
15223,['João Pedro Rodrigues'],27181
15224,['Jacques Demy'],5590
15225,['Lenka Hellstedt'],53503
15226,['Mani Ratnam'],40998
15227,['Reha Erdem'],5850
15228,['Paul Schrader'],18516
15229,['Shinji Aramaki'],31261
15230,['Hideaki Anno'],39056
15231,['Uwe Boll'],24757
15232,['Anthony DiBlasi'],26587
15233,['Ricky Gervais'],36801
15234,['Bret Wood'],92501
15235,['Derek Cianfrance'],46705
15236,['Robert Luketic'],37821
15237,['Yôji Yamada'],261538
15238,['Yôji Yamada'],253232
15239,['Aleksi Mäkelä'],173865
15240,['Robert F. Hill'],225503
15241,['Stephanie Rothman'],29069
15242,['Ted Nicolaou'],26962
15243,[],37255
15244,['Nobuhiko Ôbayashi'],122188
15245,['William H. Pine'],51792
15246,['Norman Z. McLeod'],99236
15247,['Norman Taurog'],174784
15248,['Gérard Oury'],14257
15249,"[""Joe D'Amato""]",5424
15250,['Justin Steele'],39453
15251,['Rodrigo Cortés'],26388
15252,['Gideon Koppel'],44878
15253,['Louis J. Gasnier'],116746
15254,['Desmond Davis'],64811
15255,['Joko Anwar'],39024
15256,['Jesper Ganslandt'],38307
15257,[],134901
15258,['Roger Spottiswoode'],30527
15259,['Mike Newell'],9543
15260,['Frank Tashlin'],43317
15261,['Nicole Holofcener'],40247
15262,['Suzie Templeton'],14518
15263,['Alvin Rakoff'],26427
15264,['Yuen Woo-ping'],37034
15265,['Nick Cohen'],35197
15266,['Michael Staininger'],36686
15267,['Faiza Ahmed Khan'],115064
15268,['Giuseppe Tornatore'],25846
15269,['Jerry Schatzberg'],73931
15270,['José Mojica Marins'],30913
15271,['Dominic Brigstocke'],198306
15272,['Dominic Brigstocke'],198307
15273,['Bruce Leddy'],62492
15274,['Yasujirō Ozu'],112882
15275,['Michael Patrick King'],37786
15276,['Richard Attenborough'],66775
15277,['Henry Hathaway'],44398
15278,['Edward Dmytryk'],25551
15279,['Nandita Das'],22241
15280,['Basu Chatterjee'],71756
15281,['Daniele Vicari'],58086
15282,['John Krasinski'],29151
15283,['Nicholas Stoller'],32823
15284,['Severin Eskeland'],29923
15285,['Gregor Jordan'],38199
15286,['Charles Jarrott'],80844
15287,['Harry Beaumont'],42614
15288,['David Hugh Jones'],139383
15289,['George Cukor'],43879
15290,['Greg Franklin'],36736
15291,['Michael Landon'],132328
15292,['Markus Goller'],35217
15293,['Alan Poul'],34806
15294,['Vincenzo Natali'],37707
15295,['Cristian Mungiu'],39376
15296,['Louis Malle'],1785
15297,['Éric Rohmer'],10241
15298,['Jean-Luc Godard'],32720
15299,['Bahman Ghobadi'],51413
15300,['Nikita Mikhalkov'],38318
15301,['Richard Lester'],42744
15302,['Yannis Smaragdis'],29272
15303,['Noel Clarke'],13058
15304,['Gary Winick'],37056
15305,['Jon Harris'],34480
15306,['Craig Moss'],38570
15307,['Lucian Pintilie'],35166
15308,['Christophe Honoré'],38846
15309,['Anna Melikyan'],73576
15310,[],32830
15311,['René Clément'],52726
15312,['Joshua Goldin'],27735
15313,['Majid Majidi'],54254
15314,['Stuart Hazeldine'],29917
15315,['Kōji Wakamatsu'],68429
15316,['Šarūnas Bartas'],47238
15317,['William Keighley'],132928
15318,['Oliver Irving'],19713
15319,['Abel Gance'],50182
15320,['Alexander Sokurov'],254738
15321,['Carlos Saura'],42139
