crew,title,release_date,return,budget,revenue
['tay garnett'],Mrs. Parkington,1944-10-12,0.0,0.0,0.0
['michael curtiz'],Passage to Marseille,1944-02-16,0.0,0.0,0.0
['clarence brown'],The White Cliffs of Dover,1944-05-11,0.0,0.0,0.0
['fritz lang'],The Woman in the Window,1944-11-03,0.0,0.0,0.0
['john cromwell'],The Enchanted Cottage,1945-04-28,0.0,0.0,0.0
['mark robson'],Isle of the Dead,1945-09-01,0.0,0.0,0.0
['sergei m. eisenstein'],"Ivan the Terrible, Part I",1945-04-23,0.0,0.0,0.0
['jean renoir'],The Southerner,1945-04-30,0.0,0.0,0.0
['john ford'],They Were Expendable,1945-12-20,0.0,0.0,0.0
['elia kazan'],A Tree Grows in Brooklyn,1945-02-28,0.0,0.0,0.0
['robert florey'],The Beast with Five Fingers,1946-12-25,0.0,0.0,0.0
['george marshall'],The Blue Dahlia,1946-04-19,0.0,0.0,0.0
['robert siodmak'],The Dark Mirror,1946-10-17,0.0,0.0,0.0
['irving rapper'],Deception,1946-10-18,0.0,0.0,0.0
['david lean'],Great Expectations,1946-12-26,0.0,0.0,0.0
['jean negulesco'],Humoresque,1946-09-25,0.0,0.0,0.0
['vittorio de sica'],Shoeshine,1946-04-27,0.0,0.0,0.0
['orson welles'],The Stranger,1946-05-25,0.0,0.0,0.0
['dudley nichols'],Mourning Becomes Electra,1947-11-19,0.0,0.0,0.0
['edmund goulding'],Nightmare Alley,1947-10-09,0.0,0.0,0.0
['carol reed'],Odd Man Out,1947-01-30,0.0,0.0,0.0
['norman z. mcleod'],Road to Rio,1947-12-25,0.0,0.0,0.0
['peter godfrey'],The Two Mrs. Carrolls,1947-03-04,0.0,0.0,0.0
['john ford'],3 Godfathers,1948-12-01,2.285599356395817,1243000.0,2841000.0
['robert z. leonard'],B.F.'s Daughter,1948-04-02,0.0,0.0,0.0
['roy del ruth'],The Babe Ruth Story,1948-09-16,0.0,0.0,0.0
['charles walters'],Easter Parade,1948-07-08,0.0,0.0,0.0
['john ford'],Fort Apache,1948-03-26,1.2,2500000.0,3000000.0
['orson welles'],The Lady from Shanghai,1947-12-24,0.0,2300000.0,0.0
['max ophüls'],Letter from an Unknown Woman,1948-04-28,0.0,0.0,0.0
['robert j. flaherty'],Louisiana Story,1948-09-28,0.0,258.0,0.0
['jules dassin'],The Naked City,1948-03-04,0.0,0.0,0.0
['vincente minnelli'],The Pirate,1948-06-11,0.798918918918919,3700000.0,2956000.0
['nicholas ray'],They Live by Night,1948-08-06,0.0,0.0,0.0
['george sidney'],The Three Musketeers,1948-10-10,0.0,0.0,0.0
['preston sturges'],Unfaithfully Yours,1948-12-10,0.0,0.0,0.0
['william a. wellman'],Yellow Sky,1948-12-24,0.0,0.0,0.0
['charles walters'],The Barkleys of Broadway,1949-01-01,0.0,0.0,0.0
['buster keaton'],In the Good Old Summertime,1949-07-29,0.0,3400000.0,0.0
['joseph l. mankiewicz'],A Letter to Three Wives,1949-01-20,0.0,0.0,0.0
['jean cocteau'],Orpheus,1950-09-29,0.0,0.0,0.0
['fred m. wilcox'],The Secret Garden,1949-04-30,0.0,0.0,0.0
['david butler'],The Story of Seabiscuit,1949-11-12,0.0,700000.0,0.0
['george sidney'],Annie Get Your Gun,1950-05-17,2.122700021359669,3768785.0,8000000.0
['jean-pierre melville'],Les Enfants Terribles,1950-03-29,0.0,0.0,0.0
['henry king'],The Gunfighter,1950-06-23,0.0,0.0,0.0
['andrew marton'],King Solomon's Mines,1950-11-09,0.0,0.0,0.0
['luis buñuel'],Los Olvidados,1950-11-09,0.0,0.0,0.0
['akira kurosawa'],Scandal,1950-04-30,0.0,0.0,0.0
['charles walters'],Summer Stock,1950-08-31,0.0,0.0,0.0
['roberto rossellini'],Europe '51,1952-08-28,0.0,0.0,0.0
['richard thorpe'],Carbine Williams,1952-05-01,0.0,0.0,0.0
['william wyler'],Carrie,1952-07-17,0.0,0.0,0.0
['fritz lang'],Clash by Night,1952-06-16,0.0,0.0,0.0
['richard thorpe'],The Prisoner of Zenda,1952-11-14,0.0,0.0,0.0
['kenji mizoguchi'],The Life of Oharu,1952-01-01,0.0,0.0,0.0
['frank tashlin'],Son of Paleface,1952-07-14,0.0,0.0,0.0
['charles lamont'],Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953-08-01,0.0,0.0,0.0
['raoul walsh'],Gun Fury,1953-10-30,0.0,0.0,0.0
['teinosuke kinugasa'],Gate of Hell,1953-10-30,0.0,0.0,0.0
['elia kazan'],Man on a Tightrope,1953-04-01,0.0,0.0,0.0
['charles crichton'],The Titfield Thunderbolt,1953-03-04,0.0,0.0,0.0
['frank launder'],The Belles of St. Trinian's,1954-09-28,0.0,0.0,0.0
['kenji mizoguchi'],The Crucified Lovers,1954-11-23,0.0,0.0,0.0
['jean renoir'],French Cancan,1954-12-27,0.0,0.0,0.0
['george cukor'],It Should Happen to You,1954-01-18,0.0,0.0,0.0
['vincente minnelli'],"The Long, Long Trailer",1954-02-18,0.0,0.0,0.0
['douglas sirk'],Magnificent Obsession,1954-08-07,0.0,0.0,0.0
['herbert j. biberman'],Salt of the Earth,1954-03-14,0.0,0.0,0.0
['hiroshi inagaki'],Samurai I: Musashi Miyamoto,1954-09-26,0.0,0.0,0.0
['george cukor'],A Star Is Born,1954-09-29,0.0,5019770.0,0.0
['jean negulesco'],Three Coins in the Fountain,1954-05-01,0.0,0.0,0.0
['lászló benedek'],The Wild One,1953-12-30,0.0,0.0,0.0
['vincente minnelli'],The Cobweb,1955-06-07,0.0,0.0,0.0
['stanley donen'],It's Always Fair Weather,1955-02-09,0.0,0.0,0.0
['orson welles'],Mr. Arkadin,1955-03-01,0.0,0.0,0.0
['alain resnais'],Night and Fog,1955-01-01,0.0,0.0,0.0
['hiroshi inagaki'],Samurai II: Duel at Ichijoji Temple,1955-07-12,0.0,0.0,0.0
['melville shavelson'],The Seven Little Foys,1955-09-30,0.0,0.0,0.0
['edvin laine'],The Unknown Soldier,1955-12-23,0.0,0.0,0.0
['robert lewis'],Anything Goes,1956-04-27,0.0,0.0,0.0
['kon ichikawa'],The Burmese Harp,1956-01-21,0.0,0.0,0.0
['henry king'],Carousel,1956-02-16,0.0,0.0,0.0
['hiroshi inagaki'],Samurai III: Duel at Ganryu Island,1956-01-03,0.0,0.0,0.0
['ishirô honda'],Rodan,1956-12-26,0.0,0.0,0.0
['charles frend'],Barnacle Bill,1957-12-17,0.0,0.0,0.0
['michael anderson'],Chase a Crooked Shadow,1958-01-21,0.0,0.0,0.0
['arthur crabtree'],Fiend Without a Face,1958-07-03,0.0,0.0,0.0
['richard thorpe'],Jailhouse Rock,1957-11-08,0.0,0.0,0.0
['joseph pevney'],Man of a Thousand Faces,1957-10-01,0.0,0.0,0.0
['billy wilder'],The Spirit of St. Louis,1957-04-19,0.0,0.0,0.0
['roger corman'],The Undead,1957-03-01,0.0,70000.0,0.0
['hall bartlett'],Zero Hour!,1957-11-13,0.0,0.0,0.0
['lewis gilbert'],Carve Her Name with Pride,1958-02-18,0.0,0.0,0.0
['robert day'],Corridors of Blood,1958-12-01,0.0,146000.0,0.0
['yasuzô masumura'],Giants and Toys,1958-06-22,0.0,0.0,0.0
['john ford'],The Last Hurrah,1958-10-24,0.0,0.0,0.0
['roger corman'],Machine-Gun Kelly,1958-05-01,0.0,0.0,0.0
['george seaton'],Teacher's Pet,1958-04-01,0.0,0.0,0.0
['joseph pevney'],Torpedo Run,1958-10-24,0.0,0.0,0.0
['richard fleischer'],The Vikings,1958-06-28,0.0,5000000.0,0.0
['richard wilson'],Al Capone,1959-01-01,0.0,0.0,0.0
['jean renoir'],Picnic on the Grass,1959-11-11,0.0,0.0,0.0
['edward l. cahn'],Invisible Invaders,1959-05-15,0.0,0.0,0.0
['masaki kobayashi'],The Human Condition II: Road to Eternity,1959-11-20,0.0,0.0,0.0
['kon ichikawa'],Fires on the Plain,1959-11-03,0.0,0.0,0.0
['j. lee thompson'],North West Frontier,1959-10-13,0.0,0.0,0.0
['fred zinnemann'],The Nun's Story,1959-06-18,3.657142857142857,3500000.0,12800000.0
['robert bresson'],Pickpocket,1959-12-16,0.0,0.0,0.0
['yasujirō ozu'],Floating Weeds,1959-11-17,0.0,0.0,0.0
['vincent sherman'],The Young Philadelphians,1959-05-30,0.0,0.0,0.0
['edward dein'],The Leech Woman,1960-05-01,0.0,0.0,0.0
['mikio naruse'],When a Woman Ascends the Stairs,1960-01-15,0.0,0.0,0.0
['fred zinnemann'],The Sundowners,1960-12-08,0.0,0.0,0.0
['vincent j. donehue'],Sunrise at Campobello,1960-09-28,0.0,0.0,0.0
['akira kurosawa'],The Bad Sleep Well,1960-09-15,0.0,0.0,0.0
['jack arnold'],Bachelor in Paradise,1961-11-01,0.0,0.0,0.0
['sam peckinpah'],The Deadly Companions,1961-06-06,0.0,0.0,0.0
['vincente minnelli'],The Four Horsemen of the Apocalypse,1962-02-07,0.0,0.0,0.0
['roger corman'],The Intruder,1962-05-14,0.0,0.0,0.0
['george pollock'],Murder She Said,1961-01-01,0.0,0.0,0.0
['masaki kobayashi'],The Human Condition III: A Soldier's Prayer,1961-01-28,0.0,0.0,0.0
['martin ritt'],Paris Blues,1961-09-27,0.0,0.0,0.0
['seth holt'],Taste of Fear,1961-06-05,0.0,0.0,0.0
['otto preminger'],Advise & Consent,1962-06-06,0.0,0.0,0.0
['frank perry'],David and Lisa,1962-12-26,0.0,185000.0,0.0
['arch hall sr.'],Eegah,1962-06-08,0.2182666666666666,15000.0,3274.0
['masaki kobayashi'],Harakiri,1962-09-15,0.0,0.0,0.0
['tony richardson'],The Loneliness of the Long Distance Runner,1962-09-20,0.0,0.0,0.0
['morton dacosta'],The Music Man,1962-06-19,inf,0.0,8000000.0
['lewis milestone'],Mutiny on the Bounty,1962-11-08,0.72,19000000.0,13680000.0
['robert enrico'],An Occurrence at Owl Creek Bridge,1962-05-01,0.0,0.0,0.0
['nanni loy'],The Four Days of Naples,1962-01-01,0.0,800000.0,0.0
['dino risi'],Il Sorpasso,1962-12-04,0.0,0.0,0.0
['george pal'],The Wonderful World of the Brothers Grimm,1962-08-07,0.0,0.0,0.0
['michelangelo antonioni'],L'eclisse,1962-04-12,0.0,0.0,0.0
['jean-luc godard'],Les Carabiniers,1963-05-31,0.0,0.0,0.0
['otto preminger'],The Cardinal,1963-12-12,0.0,0.0,0.0
['ray dennis steckler'],The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,1964-02-10,0.0,0.0,0.0
['don sharp'],The Kiss of the Vampire,1963-09-11,0.0,0.0,0.0
['robert mulligan'],Love with the Proper Stranger,1963-12-25,0.0,0.0,0.0
['andrew v. mclaglen'],McLintock!,1963-11-13,0.0,0.0,0.0
['george pollock'],Murder at the Gallop,1963-01-01,0.0,0.0,0.0
['melville shavelson'],A New Kind of Love,1963-10-10,0.0,0.0,0.0
['mark robson'],The Prize,1963-12-25,0.0,0.0,0.0
['peter tewksbury'],Sunday in New York,1963-11-13,0.0,0.0,0.0
['georges lautner'],Crooks in Clover,1963-11-27,0.0,0.0,0.0
['george seaton'],36 Hours,1964-11-26,0.0,0.0,0.0
['peter glenville'],Becket,1964-03-11,0.0,0.0,0.0
['fred zinnemann'],Behold a Pale Horse,1964-08-14,0.0,0.0,0.0
['franklin j. schaffner'],The Best Man,1964-04-05,0.0,0.0,0.0
['robert aldrich'],"Hush... Hush, Sweet Charlotte",1964-12-15,0.0,0.0,0.0
['don siegel'],The Killers,1964-07-07,0.0,0.0,0.0
['samuel fuller'],The Naked Kiss,1964-10-29,0.0,0.0,0.0
['kaneto shindô'],Onibaba,1964-11-21,0.0,0.0,0.0
['gordon douglas'],Robin and the 7 Hoods,1964-06-24,0.0,0.0,0.0
['byron haskin'],Robinson Crusoe on Mars,1964-06-01,0.0,1200000.0,0.0
['jack hill '],Spider Baby,1967-12-24,0.0,65000.0,0.0
['bernhard wicki'],The Visit,1964-01-01,0.0,0.0,0.0
['j. lee thompson'],What a Way to Go!,1964-05-12,0.0,20000000.0,0.0
['tage danielsson'],Docking the Boat,1965-12-26,0.0,0.0,0.0
['gillo pontecorvo'],The Battle of Algiers,1966-09-08,1.151935,800000.0,921548.0
['bill melendez'],A Charlie Brown Christmas,1965-12-09,0.0,0.0,0.0
['terence fisher'],Dracula: Prince of Darkness,1966-01-09,1.3015846407897882,280379.0,364937.0
['john sturges'],The Hallelujah Trail,1965-06-23,0.0,0.0,0.0
['anthony mann'],The Heroes of Telemark,1965-11-22,0.0,0.0,0.0
['sidney lumet'],The Hill,1965-06-22,0.0,0.0,0.0
['otto preminger'],In Harm's Way,1965-04-06,0.0,0.0,0.0
['leslie stevens'],Incubus,1966-10-26,0.0,0.0,0.0
['tony richardson'],The Loved One,1965-10-11,0.0,0.0,0.0
['sam peckinpah'],Major Dundee,1965-04-07,0.003913947368421,3800000.0,14873.0
['michael anderson'],Operation Crossbow,1965-04-01,0.0,115.0,0.0
['monte hellman'],Ride in the Whirlwind,1966-10-23,0.0,0.0,0.0
['fred coe'],A Thousand Clowns,1965-12-13,0.0,0.0,0.0
['john frankenheimer'],The Train,1964-09-21,1.1724137931034482,5800000.0,6800000.0
['andrei tarkovsky'],Andrei Rublev,1966-12-16,0.0,0.0,0.0
['robert bresson'],Au Hasard Balthazar,1966-05-25,inf,0.0,39388.0
['leslie h. martinson'],Batman,1966-07-30,0.0,1377800.0,0.0
['john frankenheimer'],Grand Prix,1966-12-21,0.0,0.0,0.0
['basil dearden'],Khartoum,1966-06-09,0.0,0.0,0.0
['king hu'],Dragon Inn,1967-10-21,0.0,0.0,0.0
['harold p. warren'],Manos: The Hands of Fate,1966-11-15,0.0,19000.0,0.0
['jiří menzel'],Closely Watched Trains,1966-11-18,0.0,0.0,0.0
['seijun suzuki'],Tokyo Drifter,1966-04-10,0.0,0.0,0.0
['ray goossens'],Asterix the Gaul,1967-12-20,0.0,0.0,0.0
['haruyasu noguchi'],"Gappa, the Triphibian Monster",1967-04-01,0.0,0.0,0.0
['d.a. pennebaker'],Dont Look Back,1967-05-17,0.0,0.0,0.0
['alejandro jodorowsky'],Fando and Lis,1968-01-01,0.0,0.0,0.0
['larry peerce'],The Incident,1967-11-05,0.0,0.0,0.0
['seijun suzuki'],Branded to Kill,1967-06-15,0.0,0.0,0.0
['françois truffaut'],The Bride Wore Black,1968-03-22,0.0596599732262382,747000.0,44566.0
['jacques tati'],PlayTime,1967-12-16,0.0,0.0,0.0
['john boorman'],Point Blank,1967-08-30,1.28,2500000.0,3200000.0
['monte hellman'],The Shooting,1966-10-23,0.0,75000.0,0.0
['roger corman'],The St. Valentine's Day Massacre,1967-06-30,0.0,2175000.0,0.0
['frederick wiseman'],Titicut Follies,1967-09-23,0.0,0.0,0.0
['gordon douglas'],Tony Rome,1967-10-31,0.0,0.0,0.0
['stanley donen'],Two for the Road,1967-04-27,0.0,0.0,0.0
['robert mulligan'],Up the Down Staircase,1967-01-19,0.0,0.0,0.0
['burt kennedy'],The War Wagon,1967-05-27,inf,0.0,6000000.0
['rené goscinny'],Asterix and Cleopatra,1968-12-16,0.0,0.0,0.0
['leonid gayday'],The Diamond Arm,1968-04-27,0.0,0.0,0.0
['freddie francis'],Dracula Has Risen from the Grave,1968-11-07,0.0,0.0,0.0
['bob rafelson'],Head,1968-11-06,0.0,0.0,0.0
['robert ellis miller'],The Heart Is a Lonely Hunter,1968-07-31,0.0,0.0,0.0
['hy averback'],"I Love You, Alice B. Toklas!",1968-10-06,0.0,0.0,0.0
['richard lester'],Petulia,1968-06-10,0.0,0.0,0.0
['ulu grosbard'],The Subject Was Roses,1968-10-13,0.0,0.0,0.0
['jean-luc godard'],Sympathy for the Devil,1968-11-30,0.0,500000.0,0.0
['sergey bondarchuk'],War and Peace,1966-03-14,0.0,100000000.0,0.0
['melville shavelson'],"Yours, Mine and Ours",1968-04-24,0.0,0.0,0.0
['arthur penn'],Alice's Restaurant,1969-08-20,0.0,0.0,0.0
['radley metzger'],Camille 2000,1969-07-15,0.0,0.0,0.0
['joseph sargent'],Colossus: The Forbin Project,1970-04-08,0.0,0.0,0.0
['giulio petroni'],Death Rides a Horse,1967-08-31,0.0,0.0,0.0
['herbert ross'],"Goodbye, Mr. Chips",1969-11-05,0.0,9000000.0,0.0
['robert parrish'],Journey to the Far Side of the Sun,1969-08-27,0.0,0.0,0.0
['frank perry'],Last Summer,1969-06-10,inf,0.0,3.0
['éric rohmer'],My Night at Maud's,1969-06-04,0.0,0.0,0.0
['joseph mcgrath'],The Magic Christian,1969-12-12,0.0,0.0,0.0
['paul bogart'],Marlowe,1969-09-19,0.0,0.0,0.0
['barbet schroeder'],More,1969-06-06,0.0,0.0,0.0
['mark rydell'],The Reivers,1969-12-25,0.0,0.0,0.0
['peter sasdy'],Taste the Blood of Dracula,1970-05-07,0.0,0.0,0.0
['jaromil jireš'],The Joke,1969-02-28,0.0,0.0,0.0
['ralph nelson'],...tick... tick... tick...,1970-01-09,0.0,0.0,0.0
['robert altman'],Brewster McCloud,1970-12-05,0.0,0.0,0.0
['sergio sollima'],Violent City,1970-09-17,0.0,0.0,0.0
['burt kennedy'],Dirty Dingus Magee,1970-11-18,0.0,0.0,0.0
['akira kurosawa'],Dodes'ka-den,1970-10-31,0.0,0.0,0.0
['noriaki yuasa'],Gamera vs. Jiger,1970-03-21,0.0,0.0,0.0
['éric rohmer'],Claire's Knee,1970-12-11,0.0,0.0,0.0
['brian de palma'],"Hi, Mom!",1970-04-27,0.0,0.0,0.0
['dan curtis'],House of Dark Shadows,1970-09-09,0.0,750000.0,0.0
['roy andersson'],A Swedish Love Story,1970-04-24,0.0,0.0,0.0
['hal ashby'],The Landlord,1970-05-20,0.0,0.0,0.0
['vincente minnelli'],On a Clear Day You Can See Forever,1970-06-17,0.0,0.0,0.0
['nicolas roeg'],Performance,1970-08-03,0.0,0.0,0.0
['marek piwowski'],A Trip Down the River,1970-10-19,0.0,0.0,0.0
['fernando arrabal'],Long Live Death,1971-01-01,0.0,0.0,0.0
['vladimir motyl'],The White Sun of the Desert,1970-03-30,0.0,0.0,0.0
['michelangelo antonioni'],Zabriskie Point,1970-02-09,0.1428571428571428,7000000.0,1000000.0
['don siegel'],The Beguiled,1971-03-31,0.0,0.0,0.0
['ken russell'],The Devils,1971-07-01,0.0,0.0,0.0
['steven spielberg'],Duel,1972-10-01,0.0,450000.0,0.0
['jerry paris'],Evil Roy Slade,1972-02-18,0.0,0.0,0.0
['joseph losey'],The Go-Between,1971-09-24,0.0,100000.0,0.0
['dalton trumbo'],Johnny Got His Gun,1971-08-04,0.0,0.0,0.0
['michael winner'],Lawman,1971-01-01,0.0,0.0,0.0
['john d. hancock'],Let's Scare Jessica to Death,1971-08-06,0.0,180000.0,0.0
['enzo barboni'],They Call Me Trinity,1970-12-22,0.0,0.0,0.0
['claude jutra'],Mon oncle Antoine,1971-11-12,0.0,0.0,0.0
['elaine may'],A New Leaf,1971-03-11,0.0,0.0,0.0
['franklin j. schaffner'],Nicholas and Alexandra,1971-11-29,0.0,0.0,0.0
['roger corman'],Von Richthofen and Brown,1971-06-30,0.0,0.0,0.0
['roy ward baker'],Scars of Dracula,1970-11-08,0.0,478375.0,0.0
['burt kennedy'],Support Your Local Gunfighter,1971-05-26,0.0,0.0,0.0
['melvin van peebles'],Sweet Sweetback's Baadasssss Song,1971-04-23,101.33333333333331,150000.0,15200000.0
['alejandro jodorowsky'],El Topo,1970-12-18,0.0,400000.0,0.0
['jan troell'],The Emigrants,1971-03-08,0.0,0.0,0.0
['al adamson'],Blood of Ghastly Horror,1972-01-21,0.0,0.0,0.0
['james goldstone'],Brother John,1971-08-15,0.0,0.0,0.0
['robert fuest'],Dr. Phibes Rises Again,1972-07-01,0.0,75000.0,0.0
['alan gibson'],Dracula A.D. 1972,1972-09-27,0.0,0.0,0.0
['brian de palma'],Get to Know Your Rabbit,1972-06-01,0.0,0.0,0.0
['yves robert'],The Tall Blond Man with One Black Shoe,1972-12-06,0.0,0.0,0.0
['kenji misumi'],Lone Wolf and Cub: Sword of Vengeance,1972-04-01,0.0,0.0,0.0
['kenji misumi'],Lone Wolf and Cub: Baby Cart at the River Styx,1972-06-01,0.0,0.0,0.0
['sidney j. furie'],Lady Sings the Blues,1972-10-12,0.0,0.0,0.0
['daryl duke'],Payday,1973-09-22,0.0,760000.0,0.0
['howard zieff'],Slither,1973-03-07,0.0,0.0,0.0
['jacques tati'],Trafic,1971-04-16,0.0,0.0,0.0
['gérard oury'],The Mad Adventures of Rabbi Jacob,1973-10-17,0.0,0.0,0.0
['don siegel'],Charley Varrick,1973-09-19,0.0,0.0,0.0
['john carpenter'],Dark Star,1974-04-01,0.0,60000.0,0.0
['tony richardson'],A Delicate Balance,1973-11-12,0.0,0.0,0.0
['dan curtis'],Bram Stoker's Dracula,1974-02-08,0.0,0.0,0.0
['robert aldrich'],Emperor of the North,1973-05-23,0.0,0.0,0.0
['david miller'],Executive Action,1973-11-07,0.0,0.0,0.0
['anthony harvey'],The Glass Menagerie,1973-12-16,0.0,0.0,0.0
['tonino valerii'],My Name Is Nobody,1973-12-13,0.0,0.0,0.0
['denis sanders'],Invasion of the Bee Girls,1973-06-01,0.0,0.0,0.0
['richard blackburn'],Lemora: A Child's Tale of the Supernatural,1973-05-01,0.0,0.0,0.0
['saul bass'],Phase IV,1974-09-01,0.0,0.0,0.0
['john g. avildsen'],Save the Tiger,1973-02-14,0.0,0.0,0.0
['jerry schatzberg'],Scarecrow,1973-04-11,0.0,0.0,0.0
['brian de palma'],Sisters,1973-03-27,0.0,500000.0,0.0
['ivan dixon'],The Spook Who Sat by the Door,1973-09-21,0.0,0.0,0.0
['douglas hickox'],Theatre of Blood,1973-03-15,0.0,0.0,0.0
['jeong chang-hwa'],Five Fingers of Death,1972-05-26,0.0,0.0,0.0
['paul verhoeven'],Turkish Delight,1973-02-22,0.0,0.0,0.0
['phil karlson'],Walking Tall,1973-02-22,0.0,0.0,0.0
['harold pinter'],Butley,1974-01-21,0.0,0.0,0.0
['robert altman'],California Split,1974-08-07,0.0,0.0,0.0
['peter weir'],The Cars That Ate Paris,1974-10-10,0.0,0.0,0.0
['martin ritt'],Conrack,1974-03-27,0.0,0.0,0.0
['jorge grau'],The Living Dead at Manchester Morgue,1974-11-28,0.0,0.0,0.0
['just jaeckin'],Emmanuelle,1974-06-25,0.0,500000.0,0.0
['luis buñuel'],The Phantom of Liberty,1974-09-10,0.0,0.0,0.0
['paul morrissey'],Flesh for Frankenstein,1973-11-30,0.0,450000.0,0.0
['barbet schroeder'],General Idi Amin Dada,1974-11-01,0.0,0.0,0.0
['h.b. halicki'],Gone in 60 Seconds,1974-07-28,0.0,0.0,0.0
['ken shapiro'],The Groove Tube,1974-06-23,0.0,0.0,0.0
['paul mazursky'],Harry and Tonto,1974-08-12,0.0,0.0,0.0
['peter davis'],Hearts and Minds,1974-01-01,inf,0.0,30000.0
['alejandro jodorowsky'],The Holy Mountain,1973-05-01,0.0,0.0,0.0
['stanley donen'],The Little Prince,1974-11-06,0.0,0.0,0.0
['mike hodges'],The Terminal Man,1974-06-19,0.0,0.0,0.0
['robert altman'],Thieves Like Us,1974-02-11,0.0,0.0,0.0
['gene wilder'],The Adventure of Sherlock Holmes' Smarter Brother,1975-01-01,0.0,0.0,0.0
['stewart raffill'],The Adventures of the Wilderness Family,1975-12-19,0.0,0.0,0.0
['jean-charles tacchella'],"Cousin, Cousine",1975-11-19,0.0,0.0,0.0
"[""d'urville martin""]",Dolemite,1975-04-26,0.0,0.0,0.0
['rené goscinny'],The Twelve Tasks of Asterix,1976-09-08,0.0,0.0,0.0
['francis giacobetti'],Emmanuelle II,1975-12-15,0.0,0.0,0.0
['dick richards'],"Farewell, My Lovely",1975-08-08,0.8,2500000.0,2000000.0
['mike nichols'],The Fortune,1975-05-20,0.0,0.0,0.0
['john frankenheimer'],French Connection II,1975-05-18,inf,0.0,12484444.0
['george roy hill'],The Great Waldo Pepper,1975-03-13,inf,0.0,20642922.0
['françois truffaut'],The Story of Adele H,1975-10-08,0.0,0.0,0.0
['eldar ryazanov'],"The Irony of Fate, or Enjoy Your Bath!",1975-12-31,0.0,0.0,0.0
['arthur penn'],Night Moves,1975-06-11,0.0,0.0,0.0
['michelangelo antonioni'],The Passenger,1975-02-28,0.0,0.0,0.0
['john woo'],Hand of Death,1976-07-15,0.0,0.0,0.0
['kazuhiko yamaguchi'],Sister Street Fighter,1974-08-31,0.0,0.0,0.0
['russ meyer'],Supervixens,1975-04-02,0.0,0.0,0.0
['dan curtis'],Trilogy of Terror,1975-03-04,0.0,0.0,0.0
['bernardo bertolucci'],1900,1976-09-03,0.0,9000000.0,0.0
['françois truffaut'],Small Change,1976-03-17,0.0,0.0,0.0
['aleksey german'],Twenty Days Without War,1977-05-01,0.0,0.0,0.0
['frank d. gilroy'],From Noon Till Three,1976-08-13,0.0,0.0,0.0
['richard t. heffron'],Futureworld,1976-08-13,0.0,0.0,0.0
['barbara kopple'],Harlan County U.S.A.,1976-10-15,0.0,0.0,0.0
['joe dante'],Hollywood Boulevard,1976-04-25,0.0,60000.0,0.0
['éric rohmer'],The Marquise of O,1976-05-19,0.0,0.0,0.0
['barbet schroeder'],Mistress,1975-04-25,0.0,0.0,0.0
['moustapha akkad'],The Message,1977-03-09,0.0,0.0,0.0
['arthur penn'],The Missouri Breaks,1976-05-19,0.0,0.0,0.0
['nikita mikhalkov'],A Slave of Love,1976-09-27,0.0,0.0,0.0
['arthur hiller'],Silver Streak,1976-12-03,7.858317538461538,6500000.0,51079064.0
['russ meyer'],Up!,1976-10-01,0.0,0.0,0.0
['narciso ibáñez serrador'],Who Can Kill a Child?,1976-04-26,0.0,0.0,0.0
['lasse hallström'],ABBA - The Movie,1977-12-15,0.0,0.0,0.0
['donald cammell'],Demon Seed,1977-04-07,0.0,0.0,0.0
['mel brooks'],High Anxiety,1977-12-25,9.136187647058824,3400000.0,31063038.0
['françois truffaut'],The Man Who Loved Women,1977-04-27,0.0,0.0,0.0
['paul morrissey'],The Hound of the Baskervilles,1978-07-21,0.0,0.0,0.0
